ダウンロードした時刻：2019/01/25 20:58:20

,,,飛島,飛島,飛島,酒田,酒田,酒田,にかほ,にかほ,にかほ
年,月,日,最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2013,3,11,-3.9,8,3,-4.4,8,1,-1.7,8,3
2013,3,12,0.8,8,3,-2.6,8,1,1.1,8,3
2013,3,13,1.6,8,3,1.6,8,1,4.3,8,3
2013,3,14,-0.6,8,3,0.5,8,1,1.0,8,3
2013,3,15,-0.4,8,3,-0.1,8,1,2.4,8,3
2013,3,16,-0.1,8,3,-1.6,8,1,1.7,8,3
2013,12,15,-0.7,8,3,-0.7,8,1,-0.5,8,3
2013,12,16,1.6,8,3,1.4,8,1,2.1,8,3
2013,12,17,4.1,8,3,1.2,8,1,2.2,8,3
2013,12,18,3.1,8,3,0.6,8,1,0.5,8,3
2013,12,19,4.8,8,3,1.7,8,1,0.6,8,3
2013,12,20,3.9,8,3,1.3,8,1,0.8,8,3
2013,12,21,3.6,8,3,2.2,8,1,2.4,8,3
2013,12,22,1.1,8,3,1.3,8,1,0.9,8,3
2013,12,23,2.8,8,3,2.4,8,1,3.5,8,3
2013,12,24,-0.4,8,3,0.4,8,1,0.7,8,3
2013,12,25,3.0,8,3,1.3,8,1,1.0,8,3
2013,12,26,4.7,8,3,2.7,8,1,5.3,5,3
2013,12,27,1.0,8,3,0.8,8,1,2.0,8,3
2013,12,28,-0.7,8,3,-0.9,8,1,-0.7,8,3
2013,12,29,0.0,8,3,-0.6,8,1,-0.3,8,3
2013,12,30,2.2,8,3,2.7,8,1,2.2,8,3
2013,12,31,2.0,8,3,1.2,8,1,2.1,8,3
2014,1,1,2.0,8,3,3.3,8,1,1.4,8,3
2014,1,2,-0.8,8,3,-0.5,8,1,-1.2,8,3
2014,1,3,1.6,8,3,1.3,8,1,2.3,8,3
2014,1,4,-1.7,8,3,-0.1,8,1,-0.1,8,3
2014,1,5,-1.0,8,3,-0.8,8,1,-0.6,8,3
2014,1,6,0.0,8,3,-0.3,8,1,0.6,8,3
2014,1,7,2.2,8,3,0.9,8,1,2.4,8,3
2014,1,8,3.9,8,3,1.2,8,1,2.5,8,3
2014,1,9,-3.1,8,3,-3.2,8,1,-3.2,8,3
2014,1,10,-3.5,8,3,-3.5,8,1,-3.2,8,3
2014,1,11,-2.6,8,3,-2.3,8,1,-2.2,8,3
2014,1,12,-1.1,8,3,-1.0,8,1,-0.4,8,3
2014,1,13,-3.7,8,3,-3.0,8,1,-3.0,8,3
2014,1,14,-2.9,8,3,-2.6,8,1,-3.0,8,3
2014,1,15,-2.3,8,3,-2.9,8,1,-0.4,8,3
2014,1,16,-0.6,8,3,-0.7,8,1,-0.5,8,3
2014,1,17,-0.4,8,3,-0.8,8,1,0.2,8,3
2014,1,18,-0.6,8,3,-1.3,8,1,-0.6,8,3
2014,1,19,-1.6,8,3,-1.5,8,1,-1.0,8,3
2014,1,20,-1.3,8,3,-1.0,8,1,0.0,8,3
2014,1,21,-0.3,8,3,0.6,8,1,-0.2,8,3
2014,1,22,-1.0,8,3,-0.5,8,1,-0.9,8,3
2014,1,23,-1.2,8,3,-1.8,8,1,-1.8,8,3
2014,1,24,1.6,8,3,-1.7,8,1,1.4,8,3
2014,1,25,6.5,8,3,4.1,8,1,6.2,8,3
2014,1,26,-3.1,8,3,-2.2,8,1,-2.8,8,3
2014,1,27,-2.7,8,3,-2.7,8,1,-3.4,8,3
2014,1,28,0.2,8,3,-4.6,8,1,0.7,8,3
2014,1,29,-0.6,8,3,-2.1,8,1,-0.6,8,3
2014,1,30,1.2,8,3,-2.1,8,1,-0.6,8,3
2014,1,31,-0.7,8,3,-1.0,8,1,-0.7,8,3
2014,2,1,-0.8,8,3,1.3,8,1,1.4,8,3
2014,2,2,3.9,8,3,2.4,8,1,2.4,8,3
2014,2,3,0.1,8,3,1.1,8,1,0.6,8,3
2014,2,4,-3.9,8,3,-3.9,8,1,-2.7,8,3
2014,2,5,-5.6,8,3,-5.9,8,1,-5.6,8,3
2014,2,6,-3.7,8,3,-4.2,8,1,-4.0,8,3
2014,2,7,-3.7,8,3,-2.9,8,1,-2.9,8,3
2014,2,8,-3.1,8,3,-4.7,8,1,-4.6,8,3
2014,2,9,-1.1,8,3,-3.7,8,1,-2.0,8,3
2014,2,10,-1.3,8,3,-5.8,8,1,-2.4,8,3
2014,2,11,-1.6,8,3,-1.4,8,1,-0.9,8,3
2014,2,12,-0.1,8,3,-2.1,8,1,-2.2,8,3
2014,2,13,-0.9,8,3,-0.8,8,1,-0.7,8,3
2014,2,14,-0.7,8,3,-1.0,8,1,-0.6,8,3
2014,2,15,0.0,8,3,-0.9,8,1,-0.5,8,3
2014,2,16,0.7,8,3,0.5,8,1,0.2,8,3
2014,2,17,-1.2,8,3,-1.1,8,1,-1.7,8,3
2014,2,18,-2.3,8,3,-1.9,8,1,-2.2,8,3
2014,2,19,-2.0,8,3,-1.8,8,1,-2.5,8,3
2014,2,20,-0.4,8,3,-0.1,8,1,0.3,8,3
2014,2,21,-2.4,8,3,-1.7,8,1,-2.0,8,3
2014,2,22,-2.4,8,3,-1.7,8,1,-1.5,8,3
2014,2,23,-0.8,8,3,-0.3,8,1,0.9,8,3
2014,2,24,1.2,8,3,-0.6,8,1,2.0,8,3
2014,2,25,2.1,8,3,0.4,8,1,0.6,8,3
2014,2,26,2.6,8,3,0.6,8,1,0.6,8,3
2014,2,27,2.9,8,3,0.6,8,1,-0.7,8,3
2014,2,28,1.4,8,3,2.0,8,1,0.6,8,3
2014,3,1,0.6,8,3,-0.8,8,1,-0.5,8,3
2014,3,2,0.8,8,3,1.1,8,1,1.0,8,3
2014,3,3,-0.5,8,3,-0.1,8,1,-0.3,8,3
2014,3,4,0.5,8,3,1.1,8,1,1.7,8,3
2014,3,5,1.1,8,3,2.3,8,1,2.5,8,3
2014,3,6,-3.3,8,3,-3.0,8,1,-2.7,8,3
2014,3,7,-2.6,8,3,-2.6,8,1,-2.9,8,3
2014,3,8,-2.6,8,3,-2.5,8,1,-2.3,8,3
2014,3,9,-0.8,8,3,-0.2,8,1,-0.6,8,3
2014,3,10,-2.9,8,3,-1.8,8,1,-1.9,8,3
2014,3,11,-0.2,8,3,0.2,8,1,0.0,8,3
2014,3,12,0.2,8,3,0.4,8,1,0.3,8,3
2014,3,13,2.3,8,3,3.9,8,1,1.7,8,3
2014,3,14,0.2,8,3,0.6,8,1,1.0,8,3
2014,3,15,0.7,8,3,0.4,8,1,0.6,8,3
2014,3,16,3.7,8,3,0.8,8,1,4.0,8,3
2014,12,15,-3.1,8,3,-3.3,8,1,-3.4,8,3
2014,12,16,0.3,8,3,-2.5,8,1,-1.2,8,3
2014,12,17,-2.0,8,3,-2.5,8,1,-1.4,8,3
2014,12,18,-1.9,8,3,-2.1,8,1,-1.4,8,3
2014,12,19,2.8,8,3,1.9,8,1,1.7,8,3
2014,12,20,3.9,8,3,1.2,8,1,2.2,8,3
2014,12,21,-1.6,8,3,-1.3,8,1,-1.0,8,3
2014,12,22,-1.6,8,3,-1.5,8,1,-0.8,8,3
2014,12,23,-1.0,8,3,-1.5,8,1,-0.9,8,3
2014,12,24,2.3,8,3,0.1,8,1,2.4,8,3
2014,12,25,-1.1,8,3,-1.4,8,1,-0.5,8,3
2014,12,26,-2.7,8,3,-2.1,8,1,-2.8,8,3
2014,12,27,-2.3,8,3,-1.9,8,1,-1.6,8,3
2014,12,28,3.0,8,3,0.0,8,1,2.7,8,3
2014,12,29,4.3,8,3,0.0,8,1,4.0,8,3
2014,12,30,2.9,8,3,1.4,8,1,3.2,8,3
2014,12,31,-0.8,8,3,0.1,8,1,0.0,8,3
2015,1,1,-2.1,8,3,-2.4,8,1,-1.9,8,3
2015,1,2,-2.4,8,3,-2.1,8,1,-1.7,8,3
2015,1,3,-1.8,8,3,-2.8,8,1,-2.6,8,3
2015,1,4,1.8,8,3,1.1,8,1,1.3,8,3
2015,1,5,3.0,8,3,1.0,8,1,1.6,8,3
2015,1,6,-1.3,8,3,-1.7,8,1,-1.2,8,3
2015,1,7,-2.2,8,3,-2.2,8,1,-2.2,8,3
2015,1,8,-0.9,8,3,-0.5,8,1,-0.3,5,3
2015,1,9,-0.2,8,3,0.2,8,1,0.3,8,3
2015,1,10,0.8,8,3,0.4,8,1,0.5,8,3
2015,1,11,0.7,8,3,0.7,8,1,0.4,8,3
2015,1,12,-0.6,8,3,-0.3,8,1,-0.1,8,3
2015,1,13,1.8,8,3,2.7,8,1,2.8,8,3
2015,1,14,2.8,8,3,0.7,8,1,4.1,8,3
2015,1,15,4.3,8,3,0.5,8,1,3.8,8,3
2015,1,16,3.0,8,3,1.9,8,1,3.1,8,3
2015,1,17,-2.8,8,3,-2.9,8,1,-2.9,8,3
2015,1,18,-1.8,8,3,-3.7,8,1,-1.4,8,3
2015,1,19,0.4,8,3,-3.0,8,1,-0.5,8,3
2015,1,20,-0.7,8,3,0.2,8,1,-0.4,8,3
2015,1,21,-1.3,8,3,-2.7,8,1,-1.3,8,3
2015,1,22,3.4,8,3,2.0,8,1,0.4,8,3
2015,1,23,1.3,8,3,1.2,8,1,1.2,8,3
2015,1,24,0.6,8,3,1.1,8,1,0.7,8,3
2015,1,25,0.6,8,3,0.6,8,1,0.2,8,3
2015,1,26,3.9,8,3,2.0,8,1,0.6,8,3
2015,1,27,-0.7,8,3,0.6,8,1,0.2,8,3
2015,1,28,-2.8,8,3,-2.5,8,1,-3.2,8,3
2015,1,29,-1.8,8,3,-1.5,8,1,-2.0,8,3
2015,1,30,0.6,8,3,-1.2,8,1,-1.2,8,3
2015,1,31,1.0,8,3,0.7,8,1,0.6,8,3
2015,2,1,-0.6,8,3,-0.9,8,1,-0.8,8,3
2015,2,2,-0.9,8,3,-0.8,8,1,-1.0,8,3
2015,2,3,0.4,8,3,0.4,8,1,0.5,8,3
2015,2,4,0.8,8,3,0.1,8,1,-0.2,8,3
2015,2,5,0.8,8,3,0.0,8,1,-0.2,8,3
2015,2,6,1.0,8,3,0.2,8,1,0.6,8,3
2015,2,7,0.3,8,3,1.3,8,1,0.7,8,3
2015,2,8,-0.3,8,3,0.0,8,1,0.7,8,3
2015,2,9,-4.3,8,3,-4.2,8,1,-4.3,8,3
2015,2,10,-4.4,8,3,-3.8,8,1,-3.9,8,3
2015,2,11,0.2,8,3,-0.3,8,1,0.6,8,3
2015,2,12,1.6,8,3,1.1,8,1,1.5,8,3
2015,2,13,-1.2,8,3,-1.8,8,1,-0.8,8,3
2015,2,14,-1.9,8,3,-1.7,8,1,-0.5,8,3
2015,2,15,-0.7,8,3,-0.4,8,1,-0.5,8,3
2015,2,16,1.9,8,3,2.3,8,1,1.6,8,3
2015,2,17,2.1,8,3,-0.5,8,1,0.4,8,3
2015,2,18,3.9,8,3,2.6,8,1,3.5,8,3
2015,2,19,2.8,8,3,1.3,8,1,1.7,8,3
2015,2,20,0.7,8,3,-0.7,8,1,-0.8,8,3
2015,2,21,2.2,8,3,0.9,8,1,0.6,8,3
2015,2,22,4.9,8,3,3.8,8,1,2.5,8,3
2015,2,23,3.8,8,3,5.8,8,1,6.2,8,3
2015,2,24,2.2,8,3,2.8,8,1,4.5,8,3
2015,2,25,0.1,8,3,-1.1,8,1,-0.6,8,3
2015,2,26,-0.1,8,3,-1.7,8,1,-2.4,8,3
2015,2,27,1.8,8,3,1.2,8,1,2.1,8,3
2015,2,28,1.6,8,3,0.7,8,1,0.9,8,3
2015,3,1,2.2,8,3,0.0,8,1,-0.3,8,3
2015,3,2,1.3,8,3,1.3,8,1,1.8,8,3
2015,3,3,0.5,8,3,0.4,8,1,0.3,8,3
2015,3,4,2.0,8,3,3.3,8,1,2.5,8,3
2015,3,5,3.3,8,3,3.8,8,1,3.5,8,3
2015,3,6,1.9,8,3,1.0,8,1,0.7,8,3
2015,3,7,3.5,8,3,3.0,8,1,2.5,8,3
2015,3,8,3.8,8,3,0.9,8,1,0.8,8,3
2015,3,9,6.4,8,3,6.1,8,1,3.0,8,3
2015,3,10,-1.7,8,3,-1.4,8,1,-1.0,8,3
2015,3,11,-1.2,8,3,-1.8,8,1,-1.0,8,3
2015,3,12,0.6,8,3,1.3,8,1,1.3,8,3
2015,3,13,2.0,8,3,0.6,8,1,1.9,8,3
2015,3,14,2.0,8,3,0.9,8,1,0.6,8,3
2015,3,15,1.5,8,3,2.6,8,1,3.1,8,3
2015,3,16,5.0,8,3,2.0,8,1,1.2,8,3
2015,12,15,8.0,8,3,5.1,8,1,4.3,8,3
2015,12,16,4.1,8,3,5.7,8,1,4.2,8,3
2015,12,17,1.3,8,3,1.9,8,1,0.7,8,3
2015,12,18,2.6,8,3,1.4,8,1,2.7,8,3
2015,12,19,2.4,8,3,3.1,8,1,2.8,8,3
2015,12,20,5.0,8,3,2.1,8,1,3.4,8,3
2015,12,21,5.6,8,3,1.9,8,1,3.3,8,3
2015,12,22,4.3,8,3,4.1,8,1,4.8,8,3
2015,12,23,5.3,8,3,1.3,8,1,1.6,8,3
2015,12,24,5.8,8,3,2.7,8,1,3.4,8,3
2015,12,25,1.5,8,3,2.5,8,1,1.1,8,3
2015,12,26,0.3,8,3,0.7,8,1,0.4,8,3
2015,12,27,-2.9,8,3,-2.6,8,1,-3.3,8,3
2015,12,28,-0.3,8,3,-0.3,8,1,0.1,8,3
2015,12,29,0.6,8,3,0.5,8,1,0.5,8,3
2015,12,30,1.0,8,3,-0.3,8,1,0.9,8,3
2015,12,31,1.6,8,3,-0.4,8,1,0.1,8,3
2016,1,1,2.5,8,3,0.1,8,1,2.7,8,3
2016,1,2,6.7,8,3,2.3,8,1,5.3,8,3
2016,1,3,5.6,8,3,5.8,8,1,4.9,8,3
2016,1,4,2.8,8,3,3.4,8,1,2.3,8,3
2016,1,5,1.3,8,3,1.4,8,1,1.9,8,3
2016,1,6,1.6,8,3,1.3,8,1,2.0,8,3
2016,1,7,1.6,8,3,1.3,8,1,0.5,8,3
2016,1,8,0.7,8,3,0.4,8,1,0.2,8,3
2016,1,9,1.5,8,3,1.2,8,1,0.4,8,3
2016,1,10,0.6,8,3,0.7,8,1,0.5,8,3
2016,1,11,-1.3,8,3,-0.8,8,1,-1.3,8,3
2016,1,12,-1.2,8,3,-0.5,8,1,-0.6,8,3
2016,1,13,-0.5,8,3,-0.5,8,1,-0.7,8,3
2016,1,14,-0.9,8,3,-2.0,8,1,-0.9,8,3
2016,1,15,-1.1,8,3,-3.0,8,1,-1.3,8,3
2016,1,16,-1.0,8,3,-3.0,8,1,-1.7,8,3
2016,1,17,0.4,8,3,-0.2,8,1,-0.4,8,3
2016,1,18,0.9,8,3,0.0,8,1,0.4,8,3
2016,1,19,1.0,8,3,0.4,8,1,0.9,8,3
2016,1,20,0.6,8,3,-0.8,8,1,-0.6,8,3
2016,1,21,-1.0,8,3,0.2,8,1,-0.2,8,3
2016,1,22,-1.4,8,3,-1.1,8,1,-1.3,8,3
2016,1,23,-1.3,8,3,-1.7,8,1,-1.6,8,3
2016,1,24,-2.1,8,3,-2.6,8,1,-2.6,8,3
2016,1,25,-1.6,8,3,-0.9,8,1,-1.4,8,3
2016,1,26,1.6,8,3,1.6,8,1,1.7,8,3
2016,1,27,2.7,8,3,2.8,8,1,2.1,8,3
2016,1,28,1.1,8,3,1.2,8,1,1.8,8,3
2016,1,29,0.7,8,3,0.2,8,1,-0.1,8,3
2016,1,30,0.7,8,3,-1.8,8,1,-1.1,8,3
2016,1,31,-1.3,8,3,-0.6,8,1,-0.9,8,3
2016,2,1,-1.4,8,3,-0.2,8,1,-1.2,8,3
2016,2,2,-0.7,8,3,-0.5,8,1,-0.8,8,3
2016,2,3,-0.6,8,3,-1.2,8,1,-1.7,8,3
2016,2,4,-0.4,8,3,-0.7,8,1,-0.6,8,3
2016,2,5,1.7,8,3,1.3,8,1,1.5,8,3
2016,2,6,-1.3,8,3,-0.9,8,1,-1.4,8,3
2016,2,7,-3.1,8,3,-1.9,8,1,-2.5,8,3
2016,2,8,0.0,8,3,-2.6,8,1,-0.3,8,3
2016,2,9,0.6,8,3,0.1,8,1,0.5,8,3
2016,2,10,-0.8,8,3,-0.2,8,1,-0.3,8,3
2016,2,11,0.7,8,3,-2.1,8,1,-0.7,8,3
2016,2,12,1.0,8,3,-2.8,8,1,-3.0,8,3
2016,2,13,7.1,8,3,3.8,8,1,5.2,8,3
2016,2,14,4.0,8,3,5.6,8,1,5.3,8,3
2016,2,15,-3.2,8,3,-2.9,8,1,-2.6,8,3
2016,2,16,-3.1,8,3,-2.6,8,1,-2.3,8,3
2016,2,17,-0.6,8,3,-0.1,8,1,-0.8,8,3
2016,2,18,1.8,8,3,-0.3,8,1,2.0,8,3
2016,2,19,3.8,8,3,-0.6,8,1,3.6,8,3
2016,2,20,5.0,8,3,4.0,8,1,4.4,8,3
2016,2,21,0.9,8,3,2.1,8,1,1.4,8,3
2016,2,22,0.1,8,3,0.2,8,1,-0.9,8,3
2016,2,23,0.7,8,3,0.5,8,1,0.3,8,3
2016,2,24,-2.6,8,3,-2.0,8,1,-2.4,8,3
2016,2,25,-2.7,8,3,-2.7,8,1,-2.7,8,3
2016,2,26,-1.6,8,3,-1.4,8,1,-2.6,8,3
2016,2,27,-1.3,8,3,0.0,8,1,-0.8,8,3
2016,2,28,-1.3,8,3,-0.6,8,1,-2.5,8,3
2016,2,29,1.1,8,3,2.3,8,1,2.3,8,3
2016,3,1,-1.8,8,3,-1.3,8,1,-1.4,8,3
2016,3,2,-0.6,8,3,-1.0,8,1,-1.8,8,3
2016,3,3,2.5,8,3,0.9,8,1,1.6,8,3
2016,3,4,1.2,8,3,0.2,8,1,1.3,8,3
2016,3,5,1.2,8,3,-1.5,8,1,-1.1,8,3
2016,3,6,6.6,8,3,6.8,8,1,4.7,8,3
2016,3,7,5.4,8,3,5.8,8,1,5.8,8,3
2016,3,8,3.7,8,3,4.1,8,1,4.7,8,3
2016,3,9,1.5,8,3,2.8,8,1,2.7,8,3
2016,3,10,-1.0,8,3,0.5,8,1,0.0,8,3
2016,3,11,-1.5,8,3,-0.2,8,1,-0.4,8,3
2016,3,12,0.1,8,3,-1.2,8,1,-0.3,8,3
2016,3,13,0.0,8,3,-2.2,8,1,-2.5,8,3
2016,3,14,3.2,8,3,2.7,8,1,2.7,8,3
2016,3,15,3.2,8,3,3.9,8,1,4.1,8,3
2016,3,16,6.4,8,3,3.8,8,1,6.7,8,3
2016,12,15,0.1,8,3,0.8,8,1,-0.1,8,3
2016,12,16,-0.6,8,3,0.0,8,1,-0.3,8,3
2016,12,17,1.9,8,3,2.6,8,1,1.8,8,3
2016,12,18,6.1,8,3,6.9,8,1,7.2,8,3
2016,12,19,7.0,8,3,6.3,8,1,7.1,8,3
2016,12,20,5.8,8,3,4.7,8,1,3.0,8,3
2016,12,21,6.0,8,3,2.7,8,1,2.4,8,3
2016,12,22,7.5,8,3,3.9,8,1,2.2,8,3
2016,12,23,2.5,8,3,3.6,8,1,3.3,8,3
2016,12,24,1.1,8,3,0.5,8,1,1.3,8,3
2016,12,25,1.5,8,3,0.3,8,1,0.2,8,3
2016,12,26,2.9,8,3,-0.2,8,1,0.7,8,3
2016,12,27,0.8,8,3,1.2,8,1,0.7,8,3
2016,12,28,-0.4,8,3,-0.8,8,1,-1.7,8,3
2016,12,29,-0.1,8,3,0.8,8,1,-0.1,8,3
2016,12,30,-0.5,8,3,-0.4,8,1,-0.8,8,3
2016,12,31,2.3,8,3,0.3,8,1,0.3,8,3
2017,1,1,2.4,8,3,-0.4,8,1,1.8,8,3
2017,1,2,5.0,8,3,3.3,8,1,6.3,8,3
2017,1,3,2.5,8,3,3.7,8,1,3.2,8,3
2017,1,4,2.3,8,3,1.8,8,1,1.1,8,3
2017,1,5,-0.6,8,3,-1.0,8,1,-1.2,8,3
2017,1,6,0.6,8,3,-0.3,8,1,-1.1,8,3
2017,1,7,3.3,8,3,0.9,8,1,5.0,8,3
2017,1,8,1.8,8,3,0.0,8,1,1.2,8,3
2017,1,9,4.0,8,3,3.1,8,1,3.5,8,3
2017,1,10,-0.4,8,3,0.2,8,1,-1.1,8,3
2017,1,11,-2.1,8,3,-1.5,8,1,-1.9,8,3
2017,1,12,-1.4,8,3,-1.5,8,1,-1.6,8,3
2017,1,13,-2.7,8,3,-2.2,8,1,-3.7,8,3
2017,1,14,-5.0,8,3,-4.7,8,1,-5.0,8,3
2017,1,15,-5.2,8,3,-6.0,8,1,-6.2,8,3
2017,1,16,-0.1,8,3,-2.5,8,1,-0.2,8,3
2017,1,17,0.3,8,3,-3.4,8,1,-0.2,8,3
2017,1,18,1.4,8,3,1.1,8,1,2.1,8,3
2017,1,19,1.2,8,3,0.6,8,1,0.7,8,3
2017,1,20,1.3,8,3,-1.9,8,1,-1.0,8,3
2017,1,21,0.2,8,3,-0.1,8,1,-0.5,8,3
2017,1,22,-0.2,8,3,-1.7,8,1,-1.7,8,3
2017,1,23,-1.5,8,3,-1.3,8,1,-0.9,8,3
2017,1,24,-2.8,8,3,-2.7,8,1,-2.9,8,3
2017,1,25,-1.5,8,3,-1.6,8,1,-1.5,8,3
2017,1,26,1.8,8,3,0.5,8,1,3.2,8,3
2017,1,27,0.5,8,3,0.5,8,1,0.3,8,3
2017,1,28,0.7,8,3,1.4,8,1,0.8,8,3
2017,1,29,1.0,8,3,-0.4,8,1,0.7,8,3
2017,1,30,-1.4,8,3,-0.5,8,1,0.5,8,3
2017,1,31,-1.3,8,3,-1.1,8,1,-1.7,8,3
2017,2,1,-3.3,8,3,-3.0,8,1,-2.6,8,3
2017,2,2,-4.4,8,3,-4.0,8,1,-3.8,8,3
2017,2,3,-0.7,8,3,0.0,8,1,-0.7,8,3
2017,2,4,3.3,8,3,3.4,8,1,4.2,8,3
2017,2,5,3.5,8,3,0.9,8,1,0.8,8,3
2017,2,6,2.0,8,3,2.0,8,1,2.2,8,3
2017,2,7,-1.5,8,3,-1.2,8,1,-2.2,8,3
2017,2,8,-1.3,8,3,-0.7,8,1,-0.5,8,3
2017,2,9,1.8,8,3,0.6,8,1,2.0,8,3
2017,2,10,-0.4,8,3,-0.2,8,1,-0.1,8,3
2017,2,11,-0.5,8,3,-0.7,8,1,-1.1,8,3
2017,2,12,0.4,8,3,0.8,8,1,0.9,8,3
2017,2,13,1.2,8,3,1.0,8,1,1.4,8,3
2017,2,14,1.0,8,3,0.5,8,1,0.2,8,3
2017,2,15,1.0,8,3,1.4,8,1,0.8,8,3
2017,2,16,5.5,8,3,2.1,8,1,4.0,8,3
2017,2,17,1.6,8,3,1.3,8,1,2.4,8,3
2017,2,18,-1.2,8,3,-0.3,8,1,-1.8,8,3
2017,2,19,-1.6,8,3,-1.7,8,1,-2.5,8,3
2017,2,20,0.9,8,3,0.1,8,1,-0.2,8,3
2017,2,21,-1.9,8,3,-1.6,8,1,-0.8,8,3
2017,2,22,0.1,8,3,0.9,8,1,0.5,8,3
2017,2,23,1.7,8,3,1.8,8,1,2.9,8,3
2017,2,24,-1.3,8,3,-0.8,8,1,-0.7,8,3
2017,2,25,0.1,8,3,0.5,8,1,-0.1,8,3
2017,2,26,0.3,8,3,1.7,8,1,1.5,8,3
2017,2,27,-1.1,8,3,-0.6,8,1,-1.5,8,3
2017,2,28,-1.5,8,3,-3.3,8,1,-4.0,8,3
2017,3,1,2.0,8,3,-1.1,8,1,-1.8,8,3
2017,3,2,3.3,8,3,1.7,8,1,-0.7,8,3
2017,3,3,1.9,8,3,2.0,8,1,2.2,8,3
2017,3,4,0.7,8,3,2.4,8,1,1.4,8,3
2017,3,5,0.2,8,3,-1.1,8,1,1.1,8,3
2017,3,6,1.3,8,3,1.6,8,1,2.1,8,3
2017,3,7,-1.0,8,3,-0.3,8,1,-0.5,8,3
2017,3,8,-1.1,8,3,0.2,8,1,-0.5,8,3
2017,3,9,0.8,8,3,1.9,8,1,1.1,8,3
2017,3,10,0.5,8,3,1.4,8,1,1.4,8,3
2017,3,11,0.0,8,3,0.3,8,1,-0.1,8,3
2017,3,12,1.7,8,3,0.0,8,1,1.2,8,3
2017,3,13,2.1,8,3,-0.2,8,1,-0.6,8,3
2017,3,14,3.3,8,3,3.3,8,1,3.3,8,3
2017,3,15,2.6,8,3,2.3,8,1,1.8,8,3
2017,3,16,2.5,8,3,2.0,8,1,2.1,8,3
2017,12,15,3.4,8,3,1.3,8,1,3.4,8,3
2017,12,16,0.5,8,3,1.1,8,1,0.5,8,3
2017,12,17,-1.0,8,3,-0.3,8,1,-0.7,8,3
2017,12,18,0.1,8,3,0.4,8,1,0.6,8,3
2017,12,19,-0.8,8,3,-0.1,8,1,-1.0,8,3
2017,12,20,-0.6,8,3,0.1,8,1,0.0,8,3
2017,12,21,0.5,8,3,-1.5,8,1,-1.5,8,3
2017,12,22,4.3,8,3,1.6,8,1,3.4,8,3
2017,12,23,5.3,8,3,3.4,8,1,4.8,8,3
2017,12,24,6.4,8,3,4.4,8,1,3.9,8,3
2017,12,25,1.5,8,3,1.1,8,1,0.6,8,3
2017,12,26,-2.3,8,3,-2.4,8,1,-2.4,8,3
2017,12,27,-2.5,8,3,-3.1,8,1,-2.7,8,3
2017,12,28,-1.0,8,3,-1.0,8,1,-0.4,8,3
2017,12,29,-0.9,8,3,0.6,8,1,-0.9,8,3
2017,12,30,-0.8,8,3,0.4,8,1,0.2,8,3
2017,12,31,2.4,8,3,-0.7,8,1,0.3,8,3
2018,1,1,2.6,8,3,2.1,8,1,3.9,8,3
2018,1,2,-0.7,8,3,-0.3,8,1,-0.4,8,3
2018,1,3,-2.2,8,3,-2.7,8,1,-2.0,8,3
2018,1,4,-0.3,8,3,0.2,8,1,0.5,8,3
2018,1,5,0.9,8,3,-0.5,8,1,1.2,8,3
2018,1,6,0.1,8,3,0.3,8,1,0.1,8,3
2018,1,7,-0.4,8,3,0.6,8,1,0.1,8,3
2018,1,8,2.4,8,3,-0.8,8,1,0.4,8,3
2018,1,9,2.2,8,3,3.4,8,1,2.3,8,3
2018,1,10,-1.2,8,3,-0.5,8,1,-1.9,8,3
2018,1,11,-2.2,8,3,-4.2,8,1,-2.9,8,3
2018,1,12,-2.0,8,3,-6.2,8,1,-2.6,8,3
2018,1,13,-1.0,8,3,-1.6,8,1,-0.5,8,3
2018,1,14,-1.5,8,3,-2.0,8,1,-1.1,8,3
2018,1,15,1.7,8,3,-4.6,8,1,0.5,8,3
2018,1,16,2.5,8,3,2.3,8,1,4.5,8,3
2018,1,17,4.3,8,3,3.3,8,1,3.9,8,3
2018,1,18,3.8,8,3,2.6,8,1,2.7,8,3
2018,1,19,-0.3,8,3,-1.8,8,1,-1.6,8,3
2018,1,20,0.1,8,3,-2.6,8,1,-3.0,8,3
2018,1,21,-1.5,8,3,-0.9,8,1,-1.0,8,3
2018,1,22,-3.1,8,3,-3.8,8,1,-4.3,8,3
2018,1,23,-1.4,8,3,-1.0,8,1,-1.2,8,3
2018,1,24,-6.1,8,3,-6.8,8,1,-6.0,8,3
2018,1,25,-6.1,8,3,-6.1,8,1,-5.7,8,3
2018,1,26,-4.7,8,3,-4.9,8,1,-4.5,8,3
2018,1,27,-3.3,8,3,-2.2,8,1,-2.9,8,3
2018,1,28,-0.8,8,3,-0.1,8,1,0.3,8,3
2018,1,29,-3.5,8,3,-3.7,8,1,-4.7,8,3
2018,1,30,-4.1,8,3,-3.7,8,1,-3.5,8,3
2018,1,31,-1.6,8,3,-0.8,8,1,-1.1,8,3
2018,2,1,-1.9,8,3,-6.6,8,1,-4.5,8,3
2018,2,2,-1.9,8,3,-9.7,8,1,-7.5,8,3
